geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
LHX5,chr12,113463405,113463861,456,0.198292991,0.57699135,0.378698359,0.940298507,1,0.972802653,cg00003298;cg11213520;cg19969606
RP4-555D20.3;RP4-555D20.4,chr3,43995509,43999048,3539,0.118048166,0.375779199,0.257731034,0.970149254,0.933333333,0.972802653,cg21845273;cg19509715;cg04741853;cg26256401;cg14858267;cg22573391;cg14560001;cg02569778;cg00082713;cg12580752;cg03889542;cg02774523;cg17614974;cg12796028;cg16646616;cg11632238
RP4-555D20.3;RP4-555D20.4,chr3,43995509,43999320,3811,0.113370108,0.368890044,0.255519936,0.970149254,0.933333333,0.972802653,cg21845273;cg19509715;cg04741853;cg26256401;cg14858267;cg22573391;cg14560001;cg02569778;cg00082713;cg12580752;cg03889542;cg02774523;cg17614974;cg12796028;cg16646616;cg11632238;cg27606567
DPP10;DPP10-AS1,chr2,115162208,115163189,981,0.129268757,0.52333133,0.394062573,0.940298507,0.977777778,0.972802653,cg04075191;cg01718116;cg00089091;cg13777681;cg18759990;cg01886957;cg05667379
CR1,chr1,207496371,207496578,207,0.148612151,0.467035004,0.318422853,0.910447761,1,0.972802653,cg02588107;cg10021878
GRIN2A,chr16,10182743,10183398,655,0.195956019,0.528845663,0.332889644,0.925373134,1,0.972802653,cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611
RP11-710C12.1;UNC5C,chr4,95548902,95549136,234,0.133983609,0.436726787,0.302743178,0.910447761,1,0.972802653,cg00329039;cg10520887;cg07234102;cg22634891;cg11723848
OR2I1P,chr6,29553729,29554005,276,0.182182075,0.579566335,0.39738426,0.940298507,1,0.972802653,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
RFX4;RP11-144F15.1,chr12,106585652,106586769,1117,0.194485549,0.448364623,0.253879074,0.940298507,0.955555556,0.972802653,cg21961487;cg00379648;cg10040329;cg03072984;cg21176643;cg07006889;cg08859190;cg22491461
ADAMTS2,chr5,179343997,179344776,779,0.166530302,0.549355551,0.382825249,0.880597015,1,0.972802653,cg09729848;cg00532157;cg20422099;cg03703637
GSG1L,chr16,28063141,28063350,209,0.057284819,0.42818615,0.370901331,0.940298507,0.955555556,0.972802653,cg10471437;cg03921753
MIR124-3;RP5-963E22.4,chr20,63176961,63179184,2223,0.188931326,0.514004951,0.325073625,0.955223881,0.977777778,0.972802653,cg27344859;cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228;cg08683343
RP5-1031D4.3;SFMBT2,chr10,7411490,7412102,612,0.159067034,0.43712902,0.278061986,0.895522388,0.977777778,0.972802653,cg26978668;cg02866454;cg16818993;cg07423571;cg25433188;cg23056729;cg03031609;cg06352406
EYA4,chr6,133241137,133241637,500,0.077460969,0.519025064,0.441564095,0.925373134,1,0.972802653,cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135
FBN2;SLC27A6,chr5,128537859,128538288,429,0.067054738,0.495224425,0.428169687,0.925373134,1,0.972802653,cg17958315;cg25084878;cg06993118
PDE6B;RP11-1191J2.5,chr4,663285,663750,465,0.189168698,0.509309148,0.32014045,0.955223881,0.977777778,0.972802653,cg23980776;cg14470398;cg17035770
CLIC6,chr21,34669925,34670166,241,0.194907515,0.543011976,0.348104461,0.940298507,0.933333333,0.972802653,cg04497512;cg04125350;cg12742338
LAMA1,chr18,7117322,7118079,757,0.189336272,0.52581995,0.336483678,0.865671642,1,0.972802653,cg12072964;cg07846220;cg18764577;cg03159124
RASGRF1,chr15,79089525,79090826,1301,0.192569481,0.505222238,0.312652757,0.940298507,0.977777778,0.972802653,cg09193347;cg06959053;cg14984684;cg16154416;cg20574415;cg14510404;cg17507573;cg20973720
RASGRF1,chr15,79089525,79091291,1766,0.188775224,0.469669317,0.280894093,0.925373134,1,0.972802653,cg09193347;cg06959053;cg14984684;cg16154416;cg20574415;cg14510404;cg17507573;cg20973720;cg19431448;cg15156078;cg13937040;cg17821321
VIPR2,chr7,159143940,159144416,476,0.053039505,0.433639698,0.380600193,0.955223881,1,0.972802653,cg19814400;cg21038156;cg18349835
VIPR2,chr7,159144047,159144803,756,0.105186269,0.487948117,0.382761848,0.955223881,1,0.972802653,cg21038156;cg18349835;cg13794530
VIPR2,chr7,159143940,159144919,979,0.08586273,0.510298453,0.424435723,0.970149254,1,0.972802653,cg19814400;cg21038156;cg18349835;cg13794530;cg03976877
GRIN2A,chr16,10182262,10183398,1136,0.169407981,0.481570628,0.312162647,0.925373134,1,0.972470978,cg16904585;cg00287829;cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611
GRIN2A,chr16,10180558,10183398,2840,0.18433601,0.429305557,0.244969547,0.940298507,1,0.972470978,cg15134033;cg06922606;cg03762483;cg18391758;cg03764381;cg06193383;cg05406943;cg09461286;cg02585344;cg16904585;cg00287829;cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611
GRIN2A,chr16,10180775,10183461,2686,0.167504626,0.419426616,0.251921991,0.940298507,1,0.972470978,cg06922606;cg03762483;cg18391758;cg03764381;cg06193383;cg05406943;cg09461286;cg02585344;cg16904585;cg00287829;cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611;cg01722994
OR2I1P,chr6,29553724,29554007,283,0.195073141,0.586622485,0.391549344,0.940298507,1,0.972470978,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
HS3ST2,chr16,22813779,22814923,1144,0.187289308,0.467123905,0.279834597,0.925373134,1,0.972470978,cg03713642;cg10370599;cg20023231;cg27403265;cg00885682;cg01574663;cg16399049;cg03757784;cg19064258;cg08214995
MAP3K14-AS1;SPATA32,chr17,45262145,45262465,320,0.095920628,0.512028252,0.416107625,0.895522388,1,0.972470978,cg01627847;cg08124910;cg24542751;cg26742995;cg26532627;cg19539667
CLIC6,chr21,34669871,34670166,295,0.197983285,0.58805793,0.390074645,0.910447761,0.977777778,0.972470978,cg17935217;cg04497512;cg04125350;cg12742338
RASGRF1,chr15,79089525,79091044,1519,0.178369024,0.481489597,0.303120573,0.940298507,1,0.972470978,cg09193347;cg06959053;cg14984684;cg16154416;cg20574415;cg14510404;cg17507573;cg20973720;cg19431448
RASGRF1,chr15,79090206,79091291,1085,0.184223705,0.467393424,0.283169719,0.955223881,0.977777778,0.972470978,cg06959053;cg14984684;cg16154416;cg20574415;cg14510404;cg17507573;cg20973720;cg19431448;cg15156078;cg13937040;cg17821321
VIPR2,chr7,159143940,159144803,863,0.089413724,0.474900348,0.385486624,0.955223881,1,0.972470978,cg19814400;cg21038156;cg18349835;cg13794530
VIPR2,chr7,159144047,159144919,872,0.096804389,0.528933806,0.432129417,0.955223881,1,0.972470978,cg21038156;cg18349835;cg13794530;cg03976877
VIPR2,chr7,159144047,159145278,1231,0.130730108,0.573050121,0.442320013,0.970149254,1,0.972470978,cg21038156;cg18349835;cg13794530;cg03976877;cg23572908
VIPR2,chr7,159143940,159145278,1338,0.115957772,0.550167941,0.434210169,0.970149254,1,0.972470978,cg19814400;cg21038156;cg18349835;cg13794530;cg03976877;cg23572908
PAX6,chr11,31805026,31806373,1347,0.175640126,0.489305214,0.313665088,0.955223881,0.933333333,0.972470978,cg09537620;cg18372607;cg08784129;cg09382096;cg18082638;cg07124117;cg13596833;cg22557091
PAX6,chr11,31804873,31806373,1500,0.165228332,0.481821968,0.316593636,0.895522388,0.977777778,0.972470978,cg11469061;cg09537620;cg18372607;cg08784129;cg09382096;cg18082638;cg07124117;cg13596833;cg22557091
RP4-555D20.3;RP4-555D20.4,chr3,43996051,43999534,3483,0.106575167,0.345204408,0.238629242,0.955223881,0.955555556,0.972470978,cg26256401;cg14858267;cg22573391;cg14560001;cg02569778;cg00082713;cg12580752;cg03889542;cg02774523;cg17614974;cg12796028;cg16646616;cg11632238;cg27606567;cg07451080
RP4-555D20.3;RP4-555D20.4,chr3,43995509,43999534,4025,0.108418383,0.363647554,0.255229171,0.970149254,0.933333333,0.972470978,cg21845273;cg19509715;cg04741853;cg26256401;cg14858267;cg22573391;cg14560001;cg02569778;cg00082713;cg12580752;cg03889542;cg02774523;cg17614974;cg12796028;cg16646616;cg11632238;cg27606567;cg07451080
GRIN2A,chr16,10182942,10183398,456,0.178882578,0.512220964,0.333338386,0.925373134,1,0.972470978,cg16368442;cg00518386;cg25047001;cg08621611
GRIN2A,chr16,10180460,10183128,2668,0.198944747,0.433762655,0.234817909,0.925373134,1,0.972470978,cg04498349;cg15134033;cg06922606;cg03762483;cg18391758;cg03764381;cg06193383;cg05406943;cg09461286;cg02585344;cg16904585;cg00287829;cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386
KHDRBS2,chr6,62286058,62286279,221,0.130780658,0.573658305,0.442877647,0.940298507,0.977777778,0.972470978,cg18239753;cg16587616;cg26715952;cg22014661;cg03656899;cg18134312
DRD4,chr11,637175,637492,317,0.110165923,0.515448797,0.405282873,0.910447761,1,0.972470978,cg12928379;cg09607276
GSG1L,chr16,28062497,28063350,853,0.13338335,0.461573589,0.328190239,0.970149254,0.955555556,0.972470978,cg01117621;cg07461072;cg03394150;cg09528825;cg10471437;cg03921753
GSG1L,chr16,28063063,28063863,800,0.048855089,0.381000253,0.332145164,0.955223881,0.955555556,0.972470978,cg03394150;cg09528825;cg10471437;cg03921753;cg06192555;cg00843236;cg04577177
RP5-1031D4.3;SFMBT2,chr10,7409414,7410430,1016,0.121014979,0.517996573,0.396981594,0.940298507,0.977777778,0.972470978,cg20299663;cg25291138;cg12328063;cg26076412;cg01056653
EYA4,chr6,133241332,133241637,305,0.084202915,0.592270995,0.50806808,0.925373134,1,0.972470978,cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135
GFRA1,chr10,116271744,116273604,1860,0.102257697,0.50393504,0.401677343,0.910447761,0.977777778,0.972470978,cg01322975;cg24792682;cg27034576;cg06298519;cg19485539;cg17256532;cg06039355;cg18044663;cg19236679;cg04983142;cg03503087;cg13346013;cg18672939;cg08194313;cg27341926;cg23898073;cg25022687;cg13890706
GFRA1,chr10,116272142,116274070,1928,0.111816087,0.480808862,0.368992775,0.895522388,1,0.972470978,cg27034576;cg06298519;cg19485539;cg17256532;cg06039355;cg18044663;cg19236679;cg04983142;cg03503087;cg13346013;cg18672939;cg08194313;cg27341926;cg23898073;cg25022687;cg13890706;cg25351565;cg25617725;cg11390957;cg12087643;cg09146197
RIMS2;RP11-1C8.4,chr8,103500630,103501477,847,0.11212147,0.443823823,0.331702353,0.940298507,0.977777778,0.972470978,cg01566592;cg01482645;cg20800509;cg02663265;cg02362467;cg06518628
RIMS2;RP11-1C8.4,chr8,103500195,103501682,1487,0.098800148,0.411323622,0.312523475,0.955223881,0.977777778,0.972470978,cg03350814;cg01566592;cg01482645;cg20800509;cg02663265;cg02362467;cg06518628;cg08550785
FBN2;SLC27A6,chr5,128537859,128538774,915,0.094016686,0.529459866,0.435443181,0.910447761,1,0.972470978,cg17958315;cg25084878;cg06993118;cg11965976;cg25532099
RP11-371M22.1,chr5,114055583,114055975,392,0.106406167,0.400988381,0.294582213,0.925373134,0.977777778,0.972470978,cg22130145;cg03833880;cg25511332;cg01994307;cg09681877
RP11-371M22.1,chr5,114055428,114055975,547,0.097178596,0.370617267,0.273438672,0.910447761,0.977777778,0.972470978,cg19611273;cg22130145;cg03833880;cg25511332;cg01994307;cg09681877
RP11-469L4.1;TMEM108,chr3,133038147,133038575,428,0.192406047,0.524624012,0.332217965,0.925373134,1,0.972470978,cg05075118;cg06288251;cg18115215;cg24198558;cg02745211;cg09090724;cg26099138;cg14423735
FBXL8;HSF4;RP11-5A19.5,chr16,67163737,67165561,1824,0.137336327,0.343377349,0.206041022,0.925373134,0.955555556,0.972470978,cg26870771;cg06277900;cg03811260;cg06621126;cg04580872;cg03887094;cg04845649
FBXL8;HSF4;RP11-5A19.5,chr16,67163737,67165928,2191,0.145290208,0.355386093,0.210095885,0.940298507,0.977777778,0.972470978,cg26870771;cg06277900;cg03811260;cg06621126;cg04580872;cg03887094;cg04845649;cg04235075
VIPR2,chr7,159144047,159145360,1313,0.157507214,0.592897577,0.435390362,0.970149254,1,0.972470978,cg21038156;cg18349835;cg13794530;cg03976877;cg23572908;cg25189564
VIPR2,chr7,159144047,159145369,1322,0.16103485,0.591444538,0.430409689,0.970149254,1,0.972470978,cg21038156;cg18349835;cg13794530;cg03976877;cg23572908;cg25189564;cg20673829
VIPR2,chr7,159143940,159145369,1429,0.146167505,0.571983601,0.425816096,0.970149254,1,0.972470978,cg19814400;cg21038156;cg18349835;cg13794530;cg03976877;cg23572908;cg25189564;cg20673829
PXDN,chr2,1743928,1744361,433,0.153423419,0.606548737,0.453125318,0.940298507,0.977777778,0.972470978,cg08534653;cg12164282;cg25181651
SYNDIG1,chr20,24470448,24470883,435,0.1548675,0.513524347,0.358656847,0.970149254,0.977777778,0.972470978,cg15343461;cg24504569;cg16793866
LINC01158,chr2,104842859,104844735,1876,0.188617319,0.526373903,0.337756584,0.955223881,0.977777778,0.972139303,cg19267252;cg00619126;cg15910662;cg00001747;cg02013838;cg17529832;cg18252360
DPP10;DPP10-AS1,chr2,115162373,115163037,664,0.116816805,0.519375803,0.402558999,0.955223881,1,0.972139303,cg00089091;cg13777681;cg18759990;cg01886957
DLGAP4,chr20,36306020,36307215,1195,0.174301048,0.535411011,0.361109963,0.910447761,1,0.972139303,cg27395891;cg03414318;cg02576219;cg00172672
TWIST1,chr7,19117716,19118379,663,0.191918786,0.483083815,0.291165029,0.910447761,0.977777778,0.972139303,cg12926104;cg10420952;cg14782672;cg01202666;cg22498251;cg11147786;cg06243400;cg04917226;cg02400740;cg20121142
GRIN2A,chr16,10182743,10183128,385,0.193013419,0.553769597,0.360756178,0.940298507,1,0.972139303,cg24764979;cg07642043;cg16368442;cg00518386
GRIN2A,chr16,10182743,10183461,718,0.178196816,0.50408655,0.325889734,0.925373134,1,0.972139303,cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611;cg01722994
GRIN2A,chr16,10182526,10183461,935,0.161281501,0.487203696,0.325922194,0.925373134,1,0.972139303,cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611;cg01722994
RP11-710C12.1;UNC5C,chr4,95549099,95549843,744,0.116922346,0.483059214,0.366136869,0.940298507,1,0.972139303,cg22634891;cg11723848;cg17334018;cg15984718;cg13265789;cg01194057;cg21782409;cg12802900
PRDM14,chr8,70070050,70070845,795,0.158878836,0.463140518,0.304261683,0.955223881,0.977777778,0.972139303,cg02919936;cg23758305;cg21135533;cg10457247
FAM19A5,chr22,48576519,48577039,520,0.181158081,0.501901927,0.320743846,0.910447761,1,0.972139303,cg22989103;cg06273376;cg24094706;cg00481629
SPG20;SPG20-AS1,chr13,36345682,36346635,953,0.091155873,0.467907257,0.376751384,0.925373134,1,0.972139303,cg01404317;cg18755783;cg00947032;cg16741041;cg04939555;cg25468863;cg22609576;cg12363807;cg13996405
SPG20;SPG20-AS1,chr13,36345682,36346677,995,0.084460689,0.457509632,0.373048943,0.940298507,0.977777778,0.972139303,cg01404317;cg18755783;cg00947032;cg16741041;cg04939555;cg25468863;cg22609576;cg12363807;cg13996405;cg04117229
SPG20;SPG20-AS1,chr13,36345682,36346839,1157,0.075464756,0.407188584,0.331723828,0.940298507,0.977777778,0.972139303,cg01404317;cg18755783;cg00947032;cg16741041;cg04939555;cg25468863;cg22609576;cg12363807;cg13996405;cg04117229;cg00576301;cg22170732
SPG20;SPG20-AS1,chr13,36345682,36346851,1169,0.072551598,0.388501426,0.315949828,0.940298507,0.977777778,0.972139303,cg01404317;cg18755783;cg00947032;cg16741041;cg04939555;cg25468863;cg22609576;cg12363807;cg13996405;cg04117229;cg00576301;cg22170732;cg05123138
SPG20;SPG20-AS1,chr13,36345682,36346867,1185,0.069440736,0.369271192,0.299830456,0.940298507,0.977777778,0.972139303,cg01404317;cg18755783;cg00947032;cg16741041;cg04939555;cg25468863;cg22609576;cg12363807;cg13996405;cg04117229;cg00576301;cg22170732;cg05123138;cg22831315
GSG1L,chr16,28063349,28063975,626,0.102401373,0.349357639,0.246956267,0.955223881,0.955555556,0.972139303,cg03921753;cg06192555;cg00843236;cg04577177;cg02732804;cg07376134;cg23178192
RP5-1031D4.3;SFMBT2,chr10,7407703,7409415,1712,0.198905239,0.549988109,0.35108287,0.865671642,1,0.972139303,cg22881174;cg22862480;cg15248577;cg09060610;cg20299663
RP5-1031D4.3;SFMBT2,chr10,7407703,7410281,2578,0.181322424,0.547483659,0.366161235,0.910447761,0.977777778,0.972139303,cg22881174;cg22862480;cg15248577;cg09060610;cg20299663;cg25291138;cg12328063;cg26076412
RP5-1031D4.3;SFMBT2,chr10,7409860,7411910,2050,0.128451277,0.469371785,0.340920508,0.925373134,0.977777778,0.972139303,cg25291138;cg12328063;cg26076412;cg01056653;cg26878816;cg20506550;cg12767281;cg20506184;cg26978668;cg02866454;cg16818993;cg07423571;cg25433188;cg23056729;cg03031609
RIMS2;RP11-1C8.4,chr8,103500855,103501682,827,0.090217884,0.419421119,0.329203235,0.940298507,0.977777778,0.972139303,cg20800509;cg02663265;cg02362467;cg06518628;cg08550785
RGS20;RP11-1070A24.2,chr8,53877418,53877813,395,0.191731695,0.470999797,0.279268102,0.910447761,1,0.972139303,cg24645214;cg22349506;cg27106513
ARHGAP20,chr11,110712654,110712940,286,0.055519984,0.359862915,0.304342931,0.895522388,0.933333333,0.972139303,cg26578621;cg13643376;cg04974587;cg14652031;cg26135012;cg03532274;cg04282419
ARHGAP20,chr11,110712313,110712940,627,0.051362257,0.344884362,0.293522105,0.865671642,0.977777778,0.972139303,cg03813168;cg26578621;cg13643376;cg04974587;cg14652031;cg26135012;cg03532274;cg04282419
VIPR2,chr7,159144415,159145369,954,0.172533871,0.606786443,0.434252573,0.955223881,1,0.972139303,cg18349835;cg13794530;cg03976877;cg23572908;cg25189564;cg20673829
VIPR2,chr7,159143940,159145360,1420,0.141019911,0.570448929,0.429429018,0.970149254,1,0.972139303,cg19814400;cg21038156;cg18349835;cg13794530;cg03976877;cg23572908;cg25189564
JPH4,chr14,23576065,23577534,1469,0.159501934,0.372839838,0.213337904,0.940298507,1,0.972139303,cg04839289;cg15384598;cg05335975;cg05576328;cg06738356;cg23918580;cg07125017
PAX6,chr11,31804285,31806373,2088,0.169589141,0.487856953,0.318267811,0.895522388,0.977777778,0.972139303,cg11128216;cg22982368;cg11469061;cg09537620;cg18372607;cg08784129;cg09382096;cg18082638;cg07124117;cg13596833;cg22557091
PXDN,chr2,1743928,1744566,638,0.125655774,0.57156447,0.445908696,0.940298507,0.977777778,0.972139303,cg08534653;cg12164282;cg25181651;cg09118932
LINC01158,chr2,104844257,104844911,654,0.180571114,0.523291932,0.342720818,0.925373134,1,0.971807629,cg02013838;cg17529832;cg18252360;cg06122635
LHX5,chr12,113462946,113463725,779,0.198684503,0.574834641,0.376150137,0.910447761,1,0.971807629,cg11586330;cg00003298;cg11213520
VSX1,chr20,25081618,25082225,607,0.185591665,0.580448332,0.394856667,0.940298507,0.977777778,0.971807629,cg06151165;cg14763548;cg00043788;cg01941895;cg02631468;cg16185834;cg15272362;cg01715455;cg03111498
TWIST1,chr7,19116998,19118379,1381,0.140418659,0.468772489,0.328353831,0.880597015,1,0.971807629,cg26818735;cg20052718;cg17839237;cg24446548;cg00240432;cg09799658;cg12926104;cg10420952;cg14782672;cg01202666;cg22498251;cg11147786;cg06243400;cg04917226;cg02400740;cg20121142
GRIN2A,chr16,10182526,10183398,872,0.17248649,0.503662674,0.331176184,0.925373134,1,0.971807629,cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611
GRIN2A,chr16,10180775,10183398,2623,0.172830349,0.422976324,0.250145975,0.940298507,1,0.971807629,cg06922606;cg03762483;cg18391758;cg03764381;cg06193383;cg05406943;cg09461286;cg02585344;cg16904585;cg00287829;cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386;cg25047001;cg08621611
RP11-710C12.1;UNC5C,chr4,95549099,95549434,335,0.131461798,0.506692924,0.375231126,0.940298507,1,0.971807629,cg22634891;cg11723848;cg17334018;cg15984718;cg13265789
RP11-710C12.1;UNC5C,chr4,95549086,95549737,651,0.108990889,0.471834508,0.362843619,0.955223881,1,0.971807629,cg07234102;cg22634891;cg11723848;cg17334018;cg15984718;cg13265789;cg01194057;cg21782409
DPY19L2P4;STEAP2-AS1;RP5-1121E10.2,chr7,90118644,90119373,729,0.141672661,0.407119102,0.265446441,0.895522388,1,0.971807629,cg00358442;cg18347153;cg08215532;cg03571927;cg06237774;cg23998645;cg12456681;cg24617568;cg05884394;cg14576062;cg11699845;cg03098837
SPG20;SPG20-AS1,chr13,36345682,36346829,1147,0.078490053,0.429406728,0.350916675,0.940298507,0.977777778,0.971807629,cg01404317;cg18755783;cg00947032;cg16741041;cg04939555;cg25468863;cg22609576;cg12363807;cg13996405;cg04117229;cg00576301
INA,chr10,103276990,103277747,757,0.099414035,0.38591382,0.286499785,0.970149254,0.844444444,0.971807629,cg23003534;cg08050235;cg17567560;cg15475851;cg18932798
GSG1L,chr16,28062497,28063654,1157,0.11833665,0.422925882,0.304589232,0.970149254,0.955555556,0.971807629,cg01117621;cg07461072;cg03394150;cg09528825;cg10471437;cg03921753;cg06192555
KCNQ5,chr6,72622345,72623158,813,0.186329414,0.482411992,0.296082578,0.940298507,0.977777778,0.971807629,cg24687051;cg27369307;cg16221634
RP5-1031D4.3;SFMBT2,chr10,7409414,7410637,1223,0.115716407,0.52091971,0.405203303,0.955223881,0.955555556,0.971807629,cg20299663;cg25291138;cg12328063;cg26076412;cg01056653;cg26878816
RP5-1031D4.3;SFMBT2,chr10,7407703,7410430,2727,0.163846515,0.522856496,0.35900998,0.910447761,0.977777778,0.971807629,cg22881174;cg22862480;cg15248577;cg09060610;cg20299663;cg25291138;cg12328063;cg26076412;cg01056653
GFRA1,chr10,116271744,116273394,1650,0.102970661,0.514695243,0.411724582,0.895522388,1,0.971807629,cg01322975;cg24792682;cg27034576;cg06298519;cg19485539;cg17256532;cg06039355;cg18044663;cg19236679;cg04983142;cg03503087;cg13346013;cg18672939;cg08194313;cg27341926
CRISPLD1,chr8,74984410,74984881,471,0.190443822,0.481007617,0.290563795,0.910447761,1,0.971807629,cg21844856;cg15953602;cg04410024;cg14283968;cg01937650;cg01410472;cg02942845
RIMS2;RP11-1C8.4,chr8,103500089,103501682,1593,0.096074567,0.412527516,0.316452949,0.940298507,0.977777778,0.971807629,cg20129213;cg03350814;cg01566592;cg01482645;cg20800509;cg02663265;cg02362467;cg06518628;cg08550785
RNF144A;RNF144A-AS1,chr2,6917814,6918260,446,0.044493688,0.261819162,0.217325474,0.940298507,0.933333333,0.971807629,cg03065975;cg05648183
SORCS3,chr10,104640696,104640945,249,0.156776403,0.553269924,0.396493521,0.955223881,0.888888889,0.971807629,cg14752336;cg08768569;cg20482521;cg03958798;cg10601616
RP11-469L4.1;TMEM108,chr3,133038246,133038511,265,0.186194137,0.494023725,0.307829588,0.910447761,1,0.971807629,cg18115215;cg24198558;cg02745211;cg09090724;cg26099138
RASGRF1,chr15,79090425,79090657,232,0.159372192,0.480556538,0.321184346,0.940298507,0.977777778,0.971807629,cg16154416;cg20574415;cg14510404;cg17507573
SNAP91,chr6,83708714,83709071,357,0.150734951,0.581443024,0.430708074,0.940298507,0.977777778,0.971807629,cg24190603;cg15950068;cg21688264;cg16334314
SNAP91,chr6,83708214,83709071,857,0.159376446,0.566999544,0.407623098,0.940298507,0.977777778,0.971807629,cg07335294;cg24190603;cg15950068;cg21688264;cg16334314
VIPR2,chr7,159144415,159145360,945,0.170600512,0.61159847,0.440997958,0.955223881,1,0.971807629,cg18349835;cg13794530;cg03976877;cg23572908;cg25189564
KIF19,chr17,74351786,74352157,371,0.191552926,0.50214069,0.310587764,0.940298507,0.933333333,0.971807629,cg18259003;cg12700788;cg04804648
DGKG,chr3,186361353,186362235,882,0.125871373,0.415774965,0.289903591,0.925373134,0.977777778,0.971807629,cg15055817;cg16657397;cg05287817;cg25808906
CPLX1,chr4,785136,785904,768,0.197568926,0.624734713,0.427165787,0.970149254,1,0.971807629,cg06673130;cg05448404;cg06821199;cg17128947;cg18638914;cg07434284
DOK6;RP11-17E3.1,chr18,69400631,69401222,591,0.083990678,0.524900623,0.440909946,0.970149254,0.977777778,0.971807629,cg27347269;cg12799689;cg23217126;cg15916399
SYNDIG1,chr20,24469229,24469718,489,0.133395457,0.534926475,0.401531018,0.970149254,0.955555556,0.971807629,cg16098981;cg16120788;cg09623400
ADAMTS2,chr5,179343997,179344781,784,0.142138641,0.534270327,0.392131686,0.895522388,1,0.971807629,cg09729848;cg00532157;cg20422099;cg03703637;cg14409941
GSG1L,chr16,28063067,28063654,587,0.044271816,0.385740557,0.341468742,0.925373134,0.955555556,0.971807629,cg09528825;cg10471437;cg03921753;cg06192555
RIMS2;RP11-1C8.4,chr8,103500089,103501477,1388,0.099976422,0.412213635,0.312237213,0.955223881,0.933333333,0.971807629,cg20129213;cg03350814;cg01566592;cg01482645;cg20800509;cg02663265;cg02362467;cg06518628
RASGRF1,chr15,79090366,79090657,291,0.176985232,0.497929995,0.320944763,0.925373134,1,0.971807629,cg14984684;cg16154416;cg20574415;cg14510404;cg17507573
LINC01158,chr2,104843650,104844935,1285,0.169190594,0.490007795,0.320817201,0.940298507,1,0.971475954,cg15910662;cg00001747;cg02013838;cg17529832;cg18252360;cg06122635;cg05900347
VSX1,chr20,25081126,25082225,1099,0.199894634,0.584714273,0.38481964,0.925373134,0.977777778,0.971475954,cg02898293;cg06151165;cg14763548;cg00043788;cg01941895;cg02631468;cg16185834;cg15272362;cg01715455;cg03111498
RP4-555D20.3;RP4-555D20.4,chr3,43996268,43999320,3052,0.115778535,0.344368323,0.228589789,0.925373134,0.955555556,0.971475954,cg14858267;cg22573391;cg14560001;cg02569778;cg00082713;cg12580752;cg03889542;cg02774523;cg17614974;cg12796028;cg16646616;cg11632238;cg27606567
TWIST1,chr7,19117681,19118379,698,0.183112891,0.484447974,0.301335083,0.880597015,1,0.971475954,cg09799658;cg12926104;cg10420952;cg14782672;cg01202666;cg22498251;cg11147786;cg06243400;cg04917226;cg02400740;cg20121142
GRIN2A,chr16,10180558,10182943,2385,0.178537326,0.414716348,0.236179021,0.925373134,1,0.971475954,cg15134033;cg06922606;cg03762483;cg18391758;cg03764381;cg06193383;cg05406943;cg09461286;cg02585344;cg16904585;cg00287829;cg06758670;cg09239744;cg24764979;cg07642043;cg16368442
GRIN2A,chr16,10180558,10183161,2603,0.181775722,0.42370552,0.241929798,0.940298507,1,0.971475954,cg15134033;cg06922606;cg03762483;cg18391758;cg03764381;cg06193383;cg05406943;cg09461286;cg02585344;cg16904585;cg00287829;cg06758670;cg09239744;cg24764979;cg07642043;cg16368442;cg00518386;cg25047001
DPY19L2P4;STEAP2-AS1;RP5-1121E10.2,chr7,90118924,90119320,396,0.096548711,0.416884088,0.320335377,0.910447761,1,0.971475954,cg03571927;cg06237774;cg23998645;cg12456681
