geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
DMRTA2,chr1,50418570,50418809,239,0.125188407,0.474685176,0.349496769,0.398568019,1,0.953408737,cg21774338;cg10512745
ABCC9,chr12,21942029,21942397,368,0.177897648,0.595880911,0.417983263,0.715990453,1,0.953408737,cg14556896;cg18556676;cg00181125;cg06951626
WT1;WT1-AS;WT1-AS_1;WT1-AS_2;WT1-AS_3,chr11,32433816,32435214,1398,0.111577954,0.385058972,0.273481018,0.202863962,1,0.953408737,cg18950778;cg25586361;cg09257824;cg16092786;cg25563456;cg21548155;cg15107670
NKX6-2,chr10,132783854,132787148,3294,0.134582358,0.470313302,0.335730944,0.525059666,1,0.953356854,cg12880300;cg25756406;cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945
NKX6-2,chr10,132784380,132787153,2773,0.104540909,0.450802115,0.346261205,0.472553699,1,0.953356854,cg25756406;cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054
LHX5;LHX5-AS1,chr12,113471155,113472189,1034,0.072095849,0.335687809,0.26359196,0.178997613,1,0.953356854,cg00059911;cg20670075;cg09432902;cg02328332;cg14868703;cg06198190
DMRTA2,chr1,50421805,50423756,1951,0.172382892,0.363953932,0.19157104,0.150357995,1,0.953356854,cg00184452;cg06159394;cg06724305;cg09846084;cg17800654;cg19030579;cg26560222;cg06921573;cg11448896;cg00152008;cg13210260;cg19380001
TRH,chr3,129974646,129975314,668,0.136784715,0.60331947,0.466534755,0.749403341,1,0.953356854,cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003
OR2I1P,chr6,29553724,29554012,288,0.10951135,0.590910593,0.481399244,0.787589499,1,0.953253087,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898
OR2I1P,chr6,29553724,29554027,303,0.117031051,0.593713402,0.476682351,0.787589499,1,0.953253087,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898;cg26142965
MAP10,chr1,232805309,232805723,414,0.172244022,0.628514342,0.45627032,0.823389021,1,0.953253087,cg02903907;cg18196782;cg15542798;cg16430166
AP000282.2;OLIG2,chr21,33025806,33026953,1147,0.087179012,0.487093005,0.399913993,0.556085919,1,0.953201204,cg03696345;cg15299832;cg08870743;cg23253569;cg27357571;cg09793121;cg22869726;cg05724110;cg14843922;cg05238769
C14orf39;SIX6,chr14,60509194,60511244,2050,0.122676735,0.488111749,0.365435014,0.505966587,1,0.95314932,cg20585530;cg06785999;cg14186066;cg19456540;cg14511698;cg07862488;cg19981568;cg04666975;cg13019491;cg00157572
TRH,chr3,129974542,129975314,772,0.149544648,0.615073432,0.465528783,0.76372315,1,0.95314932,cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003
AC108025.2;LINC01248;SOX11,chr2,5692885,5693931,1046,0.107912095,0.512680378,0.404768284,0.608591885,1,0.95314932,cg08165221;cg20008332;cg18863333;cg24837370;cg20401252
LHX5;LHX5-AS1,chr12,113471155,113472130,975,0.080200126,0.380850222,0.300650096,0.284009547,1,0.953045554,cg00059911;cg20670075;cg09432902;cg02328332
LHX5;LHX5-AS1,chr12,113471583,113472208,625,0.071055239,0.348511297,0.277456058,0.224343675,1,0.953045554,cg20670075;cg09432902;cg02328332;cg14868703;cg06198190;cg08745498
ZIK1,chr19,57583643,57584214,571,0.143415864,0.565522219,0.422106355,0.718377088,1,0.953045554,cg21911021;cg06707978;cg02653557;cg18435449;cg04342092;cg00800512;cg12060744
AP000282.2;OLIG2,chr21,33024827,33025347,520,0.128965845,0.36684677,0.237880925,0.167064439,1,0.953045554,cg16713743;cg22593533
NKX6-2,chr10,132784380,132787172,2792,0.102110551,0.44689655,0.344785999,0.470167064,1,0.95299367,cg25756406;cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054;cg15304699
RP11-849I19.1;SALL3,chr18,78980088,78980963,875,0.092220255,0.461409692,0.369189437,0.482100239,1,0.95299367,cg05884032;cg16433156;cg06954658;cg07382554;cg14007067;cg15191648;cg13794993;cg10717463
NKX6-2,chr10,132783854,132787153,3299,0.131143589,0.465996728,0.334853139,0.508353222,1,0.952941787,cg12880300;cg25756406;cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054
VSX1,chr20,25081811,25082225,414,0.103066243,0.531046448,0.427980205,0.665871122,1,0.952941787,cg14763548;cg00043788;cg01941895;cg02631468;cg16185834;cg15272362;cg01715455;cg03111498
TRH,chr3,129974646,129974949,303,0.163678153,0.624423181,0.460745028,0.811455847,1,0.952941787,cg22512438;cg02700891;cg01009664;cg05835982
CYP26C1;RP11-348J12.2,chr10,93062415,93063152,737,0.125387862,0.504518726,0.379130863,0.544152745,1,0.952941787,cg00790395;cg03208426;cg15980076;cg05127821
TSPYL5,chr8,97277652,97277921,269,0.173762414,0.542177555,0.36841514,0.687350835,1,0.952889903,cg15747595;cg18233405
OR2I1P,chr6,29553722,29554027,305,0.116467543,0.593492419,0.477024876,0.789976134,1,0.952889903,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898;cg26142965
WT1;WT1-AS;WT1-AS_1;WT1-AS_2;WT1-AS_3,chr11,32433898,32434190,292,0.120701848,0.525016569,0.404314721,0.62052506,1,0.952889903,cg25586361;cg09257824;cg16092786
C14orf39;SIX6,chr14,60509397,60510583,1186,0.133150967,0.523894591,0.390743624,0.589498807,1,0.95283802,cg14186066;cg19456540;cg14511698;cg07862488;cg19981568
TRH,chr3,129974542,129974949,407,0.176163372,0.636657985,0.460494613,0.832935561,1,0.95283802,cg11940285;cg22512438;cg02700891;cg01009664;cg05835982
AP000282.2;OLIG2,chr21,33025346,33026953,1607,0.095585465,0.474075584,0.378490119,0.53699284,1,0.95283802,cg22593533;cg10217445;cg27254482;cg03696345;cg15299832;cg08870743;cg23253569;cg27357571;cg09793121;cg22869726;cg05724110;cg14843922;cg05238769
CCDC81,chr11,86374652,86374964,312,0.155490263,0.630221525,0.474731262,0.732696897,1,0.95283802,cg18282849;cg10395685;cg18121003;cg23817893;cg04573398
AC108025.2;LINC01248;SOX11,chr2,5693063,5693931,868,0.124508107,0.544977665,0.420469557,0.670644391,1,0.952786137,cg18863333;cg24837370;cg20401252
NPY,chr7,24284056,24284952,896,0.095495031,0.486500612,0.391005581,0.565632458,1,0.952786137,cg24242823;cg24885417;cg00355281;cg15929698;cg16964348;cg25884711;cg21097881;cg12614105;cg11475550
OR2I1P,chr6,29553722,29554012,290,0.109334297,0.590833045,0.481498748,0.789976134,1,0.952786137,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898
TRH,chr3,129974743,129974949,206,0.195365015,0.646842073,0.451477058,0.859188544,1,0.952786137,cg02700891;cg01009664;cg05835982
RUNX3,chr1,24930458,24931057,599,0.159158817,0.380350443,0.221191626,0.198090692,1,0.952734253,cg13629563;cg22737001;cg26421310;cg26672794;cg02970551;cg07996594;cg04221877;cg15014975
OR2I1P,chr6,29553729,29554005,276,0.096773369,0.581712349,0.48493898,0.775656325,1,0.952734253,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
OR2I1P,chr6,29553729,29554007,278,0.102501762,0.585448605,0.482946843,0.780429594,1,0.952734253,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
ZIK1,chr19,57583787,57584057,270,0.159681708,0.555244427,0.395562719,0.682577566,1,0.952734253,cg06707978;cg02653557
DBX1,chr11,20160341,20160577,236,0.135531807,0.512199615,0.376667808,0.599045346,1,0.95268237,cg03983645;cg02878244;cg11831238;cg16938805;cg10614045
AC055876.1;PDCD6IPP2;RP11-578F21.10,chr15,28788740,28789018,278,0.152467121,0.537809109,0.385341988,0.62052506,1,0.952630487,cg22093640;cg10758057;cg13908315;cg08107689;cg00646019
AC108025.2;LINC01248;SOX11,chr2,5693037,5693643,606,0.101576584,0.521782859,0.420206275,0.622911695,1,0.952630487,cg20008332;cg18863333;cg24837370
TRH,chr3,129974646,129975215,569,0.145967965,0.601073396,0.455105431,0.770883055,1,0.952630487,cg22512438;cg02700891;cg01009664;cg05835982;cg05013728
BARHL2,chr1,90716658,90717175,517,0.147369427,0.50156864,0.354199213,0.548926014,1,0.952578603,cg13975503;cg13486820;cg26332310;cg01921432;cg06384463;cg06959142
NKX6-2,chr10,132784848,132786986,2138,0.097551296,0.45888956,0.361338264,0.498806683,1,0.952578603,cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277
TRH,chr3,129974527,129975314,787,0.167319459,0.623009095,0.455689636,0.775656325,1,0.952578603,cg18862481;cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003
DBX1,chr11,20160341,20160779,438,0.12565622,0.448134569,0.322478349,0.405727924,1,0.952578603,cg03983645;cg02878244;cg11831238;cg16938805;cg10614045;cg18242712
NKX6-2,chr10,132783854,132787172,3318,0.127957846,0.46173838,0.333780535,0.498806683,1,0.95252672,cg12880300;cg25756406;cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054;cg15304699
C14orf39;SIX6,chr14,60509128,60511244,2116,0.114126459,0.460196957,0.346070497,0.427207637,1,0.95252672,cg18639233;cg20585530;cg06785999;cg14186066;cg19456540;cg14511698;cg07862488;cg19981568;cg04666975;cg13019491;cg00157572
OR2I1P,chr6,29553711,29554027,316,0.116971316,0.591519753,0.474548436,0.792362768,1,0.95252672,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898;cg26142965
SOX1,chr13,112066613,112067112,499,0.110473031,0.49876965,0.38829662,0.553699284,1,0.95252672,cg20829347;cg24604013;cg27301032
AP000282.2;OLIG2,chr21,33026224,33026542,318,0.091693003,0.454771176,0.363078173,0.439140811,1,0.95252672,cg05724110;cg14843922
CCDC81,chr11,86374673,86374964,291,0.178348401,0.655740746,0.477392345,0.806682578,1,0.95252672,cg10395685;cg18121003;cg23817893;cg04573398
BARHL2,chr1,90716658,90717221,563,0.149345008,0.536086619,0.386741611,0.663484487,1,0.952474837,cg13975503;cg13486820;cg26332310;cg01921432;cg06384463;cg06959142;cg18322569
TRH,chr3,129974743,129975314,571,0.150418144,0.612550063,0.462131919,0.758949881,1,0.952474837,cg02700891;cg01009664;cg05835982;cg05013728;cg14595003
SIM1,chr6,100464196,100465155,959,0.181119741,0.615150297,0.434030557,0.789976134,1,0.952474837,cg11540692;cg26966124;cg18528367;cg21684012;cg27252696;cg17380661;cg12233363
C14orf39;SIX6,chr14,60509246,60511139,1893,0.112849828,0.48878609,0.375936262,0.513126492,1,0.952422953,cg06785999;cg14186066;cg19456540;cg14511698;cg07862488;cg19981568;cg04666975;cg13019491
TRH,chr3,129974542,129975215,673,0.159324012,0.615160697,0.455836685,0.778042959,1,0.952422953,cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728
NKX6-2,chr10,132784992,132786586,1594,0.092475045,0.458024425,0.36554938,0.474940334,1,0.95237107,cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546
C14orf39;SIX6,chr14,60510180,60510583,403,0.152071565,0.562987139,0.410915574,0.653937947,1,0.95237107,cg14511698;cg07862488;cg19981568
PRDM14,chr8,70071525,70072203,678,0.194893128,0.556307988,0.36141486,0.670644391,1,0.95237107,cg21255438;cg01295203;cg18035229;cg04838988
OR2I1P,chr6,29553724,29554007,283,0.105697987,0.58792668,0.482228693,0.785202864,1,0.952319186,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
WT1;WT1-AS;WT1-AS_1;WT1-AS_2;WT1-AS_3,chr11,32433816,32435579,1763,0.090397857,0.298719102,0.208321245,0.093078759,1,0.952319186,cg18950778;cg25586361;cg09257824;cg16092786;cg25563456;cg21548155;cg15107670;cg14657517;cg19074340;cg13663793
AP000282.2;OLIG2,chr21,33024198,33025477,1279,0.196939157,0.428264757,0.231325601,0.286396181,1,0.952319186,cg13524919;cg02100602;cg08729810;cg07601542;cg16713743;cg22593533;cg10217445
KCNA1,chr12,4909838,4911528,1690,0.125484448,0.45768005,0.332195602,0.474940334,1,0.952267303,cg10569606;cg03929977;cg15543616;cg10767336;cg12908522;cg09487611;cg10363246;cg06204922;cg16907029;cg26590537;cg08832227
AC108025.2;LINC01248;SOX11,chr2,5693642,5693931,289,0.16195336,0.62017373,0.45822037,0.830548926,1,0.952267303,cg24837370;cg20401252
BARHL2,chr1,90716748,90717221,473,0.14981902,0.577538622,0.427719602,0.742243437,1,0.95221542,cg26332310;cg01921432;cg06384463;cg06959142;cg18322569
KCNJ3;AC061961.2,chr2,154698541,154698836,295,0.089365122,0.460038846,0.370673724,0.46778043,1,0.952163536,cg09408768;cg12276123;cg18481230
C5orf66;C5orf66-AS1,chr5,135038749,135040800,2051,0.16911655,0.414278521,0.245161971,0.276849642,1,0.952163536,cg01830023;cg18443359;cg15105206;cg03654472;cg24462476;cg09839170;cg13441766;cg14994060
LHX5;LHX5-AS1,chr12,113471155,113472128,973,0.091795374,0.362190191,0.270394817,0.190930788,1,0.952163536,cg00059911;cg20670075;cg09432902
OR2I1P,chr6,29553653,29554027,374,0.116220167,0.590338688,0.474118522,0.787589499,1,0.952163536,cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898;cg26142965
C5orf66;C5orf66-AS1,chr5,135039003,135040753,1750,0.139633386,0.370239246,0.23060586,0.140811456,1,0.952163536,cg18443359;cg15105206;cg03654472;cg24462476;cg09839170;cg13441766
RP11-573G6.4,chr10,22252513,22253217,704,0.150572541,0.448002594,0.297430054,0.38424821,1,0.952163536,cg13307451;cg11753158;cg18794404;cg09614653
TRH,chr3,129974542,129975645,1103,0.140086481,0.584820596,0.444734115,0.723150358,1,0.952111653,cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003;cg22931604;cg08195943
WT1;WT1-AS;WT1-AS_1;WT1-AS_2;WT1-AS_3,chr11,32433816,32435582,1766,0.084598178,0.279492293,0.194894115,0.088305489,1,0.952111653,cg18950778;cg25586361;cg09257824;cg16092786;cg25563456;cg21548155;cg15107670;cg14657517;cg19074340;cg13663793;cg07193766
NKX6-2,chr10,132784380,132787177,2797,0.099689526,0.442297112,0.342607586,0.460620525,1,0.95205977,cg25756406;cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054;cg15304699;cg01303723
AC055876.1;PDCD6IPP2;RP11-578F21.10,chr15,28788735,28789018,283,0.169332392,0.558869631,0.389537239,0.665871122,1,0.95205977,cg00473179;cg22093640;cg10758057;cg13908315;cg08107689;cg00646019
AC055876.1;PDCD6IPP2;RP11-578F21.10,chr15,28788733,28789018,285,0.190532363,0.579866832,0.389334469,0.708830549,1,0.95205977,cg08179525;cg00473179;cg22093640;cg10758057;cg13908315;cg08107689;cg00646019
AP000282.2;OLIG2,chr21,33025957,33026542,585,0.118975532,0.512835173,0.393859641,0.601431981,1,0.95205977,cg22869726;cg05724110;cg14843922
AP000282.2;OLIG2,chr21,33024357,33025778,1421,0.163185791,0.404992136,0.241806345,0.233890215,1,0.95205977,cg02100602;cg08729810;cg07601542;cg16713743;cg22593533;cg10217445;cg27254482
OR2I1P,chr6,29553724,29554005,281,0.100564568,0.584604712,0.484040145,0.778042959,1,0.952007886,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
OR2I1P,chr6,29553711,29554012,301,0.110240019,0.588896521,0.478656502,0.787589499,1,0.952007886,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898
TRH,chr3,129974542,129975823,1281,0.148811993,0.579631466,0.430819473,0.718377088,1,0.952007886,cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003;cg22931604;cg08195943;cg00414292
TRH,chr3,129974527,129975841,1314,0.167978029,0.593508603,0.425530573,0.742243437,1,0.952007886,cg18862481;cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003;cg22931604;cg08195943;cg00414292;cg21217577
CTD-2291D10.3,chr19,23071032,23071330,298,0.098627271,0.585107152,0.486479881,0.754176611,1,0.952007886,cg06496344;cg20253468
OR2I1P,chr6,29553722,29554007,285,0.105734834,0.588020094,0.48228526,0.785202864,1,0.951956003,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
AP000282.2;OLIG2,chr21,33024198,33026542,2344,0.136449438,0.463274566,0.326825128,0.472553699,1,0.951956003,cg13524919;cg02100602;cg08729810;cg07601542;cg16713743;cg22593533;cg10217445;cg27254482;cg03696345;cg15299832;cg08870743;cg23253569;cg27357571;cg09793121;cg22869726;cg05724110;cg14843922
TRH,chr3,129974527,129975215,688,0.17824103,0.62421756,0.44597653,0.801909308,1,0.95190412,cg18862481;cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728
TRH,chr3,129974542,129975841,1299,0.156726656,0.585776773,0.429050116,0.725536993,1,0.95190412,cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003;cg22931604;cg08195943;cg00414292;cg21217577
NKX6-2,chr10,132783854,132787177,3323,0.124826933,0.456828567,0.332001634,0.494033413,1,0.951852236,cg12880300;cg25756406;cg11174855;cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054;cg15304699;cg01303723
OR2I1P,chr6,29553653,29554012,359,0.109787876,0.587787565,0.477999689,0.787589499,1,0.951852236,cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898
TRH,chr3,129974527,129974949,422,0.195426666,0.643641444,0.448214778,0.854415274,1,0.951852236,cg18862481;cg11940285;cg22512438;cg02700891;cg01009664;cg05835982
TRH,chr3,129974527,129975823,1296,0.161805733,0.588624854,0.426819121,0.739856802,1,0.951852236,cg18862481;cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003;cg22931604;cg08195943;cg00414292
AP000282.2;OLIG2,chr21,33024678,33025956,1278,0.12116588,0.46898913,0.34782325,0.515513126,1,0.951852236,cg07601542;cg16713743;cg22593533;cg10217445;cg27254482;cg03696345;cg15299832;cg08870743;cg23253569;cg27357571;cg09793121
AC108025.2;LINC01248;SOX11,chr2,5693063,5693643,580,0.125876107,0.560795994,0.434919887,0.6849642,1,0.951852236,cg18863333;cg24837370
ABCC9,chr12,21941026,21941766,740,0.069602434,0.447756864,0.37815443,0.431980907,1,0.951800353,cg11901043;cg27555582;cg16846653;cg14074052;cg23658477;cg01085837;cg09658429;cg08530237;cg21485303
GAD2,chr10,26216040,26217080,1040,0.107773011,0.457860042,0.350087032,0.482100239,1,0.951800353,cg24820783;cg04838147;cg00733780;cg23050442;cg15850954;cg11328303;cg04599297;cg09056181;cg17665193
C14orf39;SIX6,chr14,60509194,60511377,2183,0.120346628,0.476383254,0.356036626,0.486873508,1,0.951696586,cg20585530;cg06785999;cg14186066;cg19456540;cg14511698;cg07862488;cg19981568;cg04666975;cg13019491;cg00157572;cg00859478
ADRA1A,chr8,26864979,26866430,1451,0.183995511,0.520843408,0.336847896,0.568019093,1,0.951696586,cg21230493;cg07645844;cg17963840;cg23008606;cg20303399;cg22461835;cg22295787;cg00460235
AP000282.2;OLIG2,chr21,33025476,33026953,1477,0.094257218,0.48814532,0.393888102,0.560859189,1,0.951696586,cg10217445;cg27254482;cg03696345;cg15299832;cg08870743;cg23253569;cg27357571;cg09793121;cg22869726;cg05724110;cg14843922;cg05238769
TRH,chr3,129974542,129975550,1008,0.152854691,0.594785063,0.441930372,0.751789976,1,0.951644703,cg11940285;cg22512438;cg02700891;cg01009664;cg05835982;cg05013728;cg14595003;cg22931604
TRH,chr3,129974527,129974771,244,0.19299109,0.646279339,0.453288249,0.854415274,1,0.951592819,cg18862481;cg11940285;cg22512438;cg02700891;cg01009664
AP000282.2;OLIG2,chr21,33024636,33026542,1906,0.125451193,0.466445284,0.340994091,0.501193317,1,0.951592819,cg08729810;cg07601542;cg16713743;cg22593533;cg10217445;cg27254482;cg03696345;cg15299832;cg08870743;cg23253569;cg27357571;cg09793121;cg22869726;cg05724110;cg14843922
VSX1,chr20,25081618,25082225,607,0.10386503,0.527149557,0.423284527,0.653937947,1,0.951540936,cg06151165;cg14763548;cg00043788;cg01941895;cg02631468;cg16185834;cg15272362;cg01715455;cg03111498
DMRTA2,chr1,50421297,50423839,2542,0.167227187,0.350111342,0.182884155,0.143198091,1,0.951540936,cg12756396;cg00184452;cg06159394;cg06724305;cg09846084;cg17800654;cg19030579;cg26560222;cg06921573;cg11448896;cg00152008;cg13210260;cg19380001;cg10776919;cg27265170
C14orf39;SIX6,chr14,60509397,60510636,1239,0.126723739,0.496970724,0.370246985,0.534606205,1,0.951540936,cg14186066;cg19456540;cg14511698;cg07862488;cg19981568;cg04666975
OR2I1P,chr6,29553643,29554027,384,0.117107813,0.592997244,0.475889431,0.801909308,1,0.951540936,cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898;cg26142965
OR2I1P,chr6,29553722,29554005,283,0.100924557,0.584911588,0.483987031,0.782816229,1,0.951489053,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
OR2I1P,chr6,29553711,29554007,296,0.106890845,0.586132261,0.479241416,0.785202864,1,0.951489053,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
C14orf39;SIX6,chr14,60509128,60511377,2249,0.112703051,0.451772068,0.339069018,0.398568019,1,0.951437169,cg18639233;cg20585530;cg06785999;cg14186066;cg19456540;cg14511698;cg07862488;cg19981568;cg04666975;cg13019491;cg00157572;cg00859478
NKX6-2,chr10,132784992,132786774,1782,0.089181138,0.450668433,0.361487296,0.465393795,1,0.951385286,cg04436469;cg06082548;cg12816961;cg08441806;cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460
C14orf39;SIX6,chr14,60510582,60511444,862,0.10916211,0.495377582,0.386215472,0.529832936,1,0.951385286,cg19981568;cg04666975;cg13019491;cg00157572;cg00859478;cg14507337
LECT1,chr13,52739394,52739761,367,0.173154106,0.549693771,0.376539665,0.642004773,1,0.951385286,cg08567279;cg00345862;cg00708598
OR2I1P,chr6,29553711,29554005,294,0.102431526,0.583095559,0.480664034,0.778042959,1,0.951385286,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
OR2I1P,chr6,29553643,29554012,369,0.111024091,0.590694201,0.47967011,0.799522673,1,0.951385286,cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898
OR2I1P,chr6,29553630,29554012,382,0.115931574,0.591711293,0.475779719,0.801909308,1,0.951385286,cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286;cg21153898
TRH,chr3,129974770,129975314,544,0.146459359,0.609307745,0.462848386,0.735083532,1,0.951385286,cg01009664;cg05835982;cg05013728;cg14595003
